contrast	Subtype	estimate	SE	df	z.ratio	p.value
Medial Orbital Gyrus - Basal Forebrain	IH	-0.06815462446254707	0.020340962255401194	Inf	-3.3506096519327535	0.822767772145637
Medial Orbital Gyrus - Subcallosal Area	IH	-0.03121022884099981	0.0203409622554012	Inf	-1.534353608699729	1
Medial Orbital Gyrus - Posterior Cingulate Gyrus	IH	-0.029348528726032545	0.020340962255401197	Inf	-1.4428289260622142	1
Medial Orbital Gyrus - Angular Gyrus	IH	-0.04782409385607084	0.020340962255401194	Inf	-2.351122491433362	1
Medial Orbital Gyrus - Frontal Pole	IH	-0.09205686634066557	0.020340962255401204	Inf	-4.525688862935744	0.012829732414260997
Medial Orbital Gyrus - Frontal Operculum	IH	0.014826663972120829	0.020340962255401194	Inf	0.7289067147343957	1
Medial Orbital Gyrus - Parietal Operculum	IH	-0.017999886805255702	0.0203409622554012	Inf	-0.884908323374728	1
Medial Orbital Gyrus - Cuneus	IH	-0.049498287924252496	0.020340962255401208	Inf	-2.4334290237969958	0.9999999999999909
Medial Orbital Gyrus - Anterior Orbital Gyrus	IH	-0.017481268620442622	0.0203409622554012	Inf	-0.8594120770171905	1
Medial Orbital Gyrus - Cerebellum White Matter	IH	-0.1579220370936663	0.0203409622554012	Inf	-7.763744660198303	1.762257006987511e-11
Medial Orbital Gyrus - Superior Temporal Gyrus	IH	-0.041814210534338814	0.0203409622554012	Inf	-2.055665312649393	1
Medial Orbital Gyrus - Pallidum	IH	-0.1810207865739846	0.020340962255401194	Inf	-8.899322672206308	0
Medial Orbital Gyrus - Cerebellum Exterior	IH	-0.1708084545745462	0.020340962255401194	Inf	-8.397265204559874	0
Medial Orbital Gyrus - Superior Occipital Gyrus	IH	-0.0907250869995559	0.020340962255401197	Inf	-4.460216083212356	0.017409375830065965
Medial Orbital Gyrus - Medial Frontal Cortex	IH	-0.0016042225841450056	0.020340962255401197	Inf	-0.07886660247447397	1
Medial Orbital Gyrus - Occipital Pole	IH	-0.0524285236084297	0.0203409622554012	Inf	-2.5774849267275046	0.9999999995186634
Medial Orbital Gyrus - Posterior Insula	IH	-0.061761586965926527	0.020340962255401194	Inf	-3.036315892554532	0.9941609400407437
Medial Orbital Gyrus - (Cerebellar Vermal Lobules I-V)	IH	-0.19195935744098225	0.020340962255401197	Inf	-9.437083409857403	0
(Cerebellar Vermal Lobules VI-VII) - Cerebral White Matter	IH	0.04457967443301103	0.020340962255401208	Inf	2.1916207243919166	1
(Cerebellar Vermal Lobules VI-VII) - Middle Occipital Gyrus	IH	0.11448565099179138	0.0203409622554012	Inf	5.628330142611205	3.9030208852541826e-5
(Cerebellar Vermal Lobules VI-VII) - Planum Polare	IH	0.15496170231264061	0.020340962255401197	Inf	7.618209028999755	5.524913859744629e-11
(Cerebellar Vermal Lobules VI-VII) - (Cerebellar Vermal Lobules VIII-X)	IH	-0.013218507190404266	0.0203409622554012	Inf	-0.6498466997004684	1
(Cerebellar Vermal Lobules VI-VII) - Parahippocampus Gyrus	IH	0.07607583507531873	0.020340962255401204	Inf	3.7400312787620487	0.3261249997646305
(Cerebellar Vermal Lobules VI-VII) - Superior Frontal Gyrus Medial Segment	IH	0.17113545921679887	0.020340962255401208	Inf	8.413341368418138	0
(Cerebellar Vermal Lobules VI-VII) - Middle Frontal Gyrus	IH	0.18578225346065885	0.020340962255401204	Inf	9.133405348674076	0
(Cerebellar Vermal Lobules VI-VII) - Anterior Cingulate Gyrus	IH	0.18058656447895088	0.020340962255401204	Inf	8.877975496513157	0
(Cerebellar Vermal Lobules VI-VII) - Precentral Gyrus	IH	0.13720959681514566	0.020340962255401197	Inf	6.745482101207478	3.271558635109528e-8
(Cerebellar Vermal Lobules VI-VII) - Orbital Part of the Inferior Frontal Gyrus	IH	0.17246150693890128	0.0203409622554012	Inf	8.478532370960327	0
(Cerebellar Vermal Lobules VI-VII) - Temporal Pole	IH	0.09468374474991176	0.020340962255401194	Inf	4.654831151105947	0.006930964023370678
(Cerebellar Vermal Lobules VI-VII) - Ventral DC	IH	0.07623783817912125	0.0203409622554012	Inf	3.747995656344998	0.31776936063817507
(Cerebellar Vermal Lobules VI-VII) - Inferior Temporal Gyrus	IH	0.12033269269529337	0.020340962255401197	Inf	5.915781720864315	7.084974655069409e-6
(Cerebellar Vermal Lobules VI-VII) - Opercular Part of the Inferior Frontal Gyrus	IH	0.17406768674538206	0.0203409622554012	Inf	8.557495194169652	0
(Cerebellar Vermal Lobules VI-VII) - Transverse Temporal Gyrus	IH	0.17688245915581083	0.0203409622554012	Inf	8.69587470518228	0
(Cerebellar Vermal Lobules VI-VII) - Planum Temporale	IH	0.16578792151336627	0.0203409622554012	Inf	8.150446347214674	7.144285163462882e-13
(Cerebellar Vermal Lobules VI-VII) - Precuneus	IH	0.15646772013432236	0.020340962255401204	Inf	7.6922477004633825	3.095856904167249e-11
(Cerebellar Vermal Lobules VI-VII) - Brainstem	IH	0.00301184607117827	0.0203409622554012	Inf	0.14806802320173054	1
(Cerebellar Vermal Lobules VI-VII) - Superior Parietal Lobule	IH	0.10618427208337908	0.020340962255401194	Inf	5.220218726632938	3.832636770245701e-4
(Cerebellar Vermal Lobules VI-VII) - Hippocampus	IH	0.11405685139546509	0.0203409622554012	Inf	5.607249547163346	4.409318556064523e-5
(Cerebellar Vermal Lobules VI-VII) - Occipital Fusiform Gyrus	IH	0.12937462451393847	0.020340962255401197	Inf	6.360300112133841	4.31916953869127e-7
(Cerebellar Vermal Lobules VI-VII) - Supramarginal Gyrus	IH	0.12409587651329423	0.020340962255401197	Inf	6.100786922228455	2.2639921151146325e-6
(Cerebellar Vermal Lobules VI-VII) - Gyrus Rectus	IH	0.17446836661922846	0.020340962255401208	Inf	8.5771933711199555	0
(Cerebellar Vermal Lobules VI-VII) - Middle Temporal Gyrus	IH	0.15132273888784095	0.020340962255401208	Inf	7.439310736032642	2.1718626896927162e-10
(Cerebellar Vermal Lobules VI-VII) - Posterior Orbital Gyrus	IH	0.16356149961904254	0.020340962255401197	Inf	8.040991255249567	1.9051427102567686e-12
(Cerebellar Vermal Lobules VI-VII) - Amygdala	IH	0.08468432472796787	0.0203409622554012	Inf	4.163240837118282	0.0650881473139201
(Cerebellar Vermal Lobules VI-VII) - Postcentral Gyrus Medial Segment	IH	0.07441570975411896	0.0203409622554012	Inf	3.6584163924869935	0.4198241130069825
(Cerebellar Vermal Lobules VI-VII) - Anterior Insula	IH	0.14207512267285427	0.0203409622554012	Inf	6.98468051260105	6.124081242120383e-9
(Cerebellar Vermal Lobules VI-VII) - Optic Chiasm	IH	0.02679276299984379	0.0203409622554012	Inf	1.317182671273549	1
(Cerebellar Vermal Lobules VI-VII) - Superior Frontal Gyrus	IH	0.15267934023910634	0.0203409622554012	Inf	7.506003812507194	1.3074041849137075e-10
(Cerebellar Vermal Lobules VI-VII) - Caudate	IH	0.07218285461458343	0.02034096225540121	Inf	3.548645030075529	0.5642754269124404
(Cerebellar Vermal Lobules VI-VII) - Lingual Gyrus	IH	0.12700851247369832	0.020340962255401204	Inf	6.243977589603625	9.150160491522286e-7
(Cerebellar Vermal Lobules VI-VII) - Precentral Gyrus Medial Segment	IH	0.10318361550964067	0.020340962255401204	Inf	5.072700800191592	8.409345098567833e-4
(Cerebellar Vermal Lobules VI-VII) - Lateral Orbital Gyrus	IH	0.1775435493621956	0.020340962255401197	Inf	8.728375144349522	0
(Cerebellar Vermal Lobules VI-VII) - Basal Forebrain	IH	0.11258219057545688	0.020340962255401208	Inf	5.534752444937187	6.685060346678373e-5
(Cerebellar Vermal Lobules VI-VII) - Subcallosal Area	IH	0.14952658619700412	0.020340962255401208	Inf	7.351008488170209	4.2198911032187425e-10
(Cerebellar Vermal Lobules VI-VII) - Posterior Cingulate Gyrus	IH	0.1513882863119714	0.0203409622554012	Inf	7.442533170807727	2.119471265160655e-10
(Cerebellar Vermal Lobules VI-VII) - Angular Gyrus	IH	0.1329127211819331	0.020340962255401204	Inf	6.534239605436578	1.371374019898397e-7
(Cerebellar Vermal Lobules VI-VII) - Frontal Pole	IH	0.08867994869733838	0.020340962255401215	Inf	4.359673233934194	0.02755354698893575
(Cerebellar Vermal Lobules VI-VII) - Frontal Operculum	IH	0.19556347901012477	0.020340962255401204	Inf	9.614268811604335	0
(Cerebellar Vermal Lobules VI-VII) - Parietal Operculum	IH	0.16273692823274824	0.020340962255401208	Inf	8.000453773495211	2.619571226603057e-12
(Cerebellar Vermal Lobules VI-VII) - Cuneus	IH	0.13123852711375145	0.020340962255401208	Inf	6.451933073072943	2.368773196481655e-7
(Cerebellar Vermal Lobules VI-VII) - Anterior Orbital Gyrus	IH	0.16325554641756132	0.020340962255401208	Inf	8.025950019852749	2.1432855490388647e-12
(Cerebellar Vermal Lobules VI-VII) - Cerebellum White Matter	IH	0.022814777944337616	0.020340962255401208	Inf	1.1216174366716367	1
(Cerebellar Vermal Lobules VI-VII) - Superior Temporal Gyrus	IH	0.13892260450366511	0.020340962255401208	Inf	6.829696784220545	1.8252695910270234e-8
(Cerebellar Vermal Lobules VI-VII) - Pallidum	IH	-2.839715359806705e-4	0.020340962255401204	Inf	-0.013960575336364266	1
(Cerebellar Vermal Lobules VI-VII) - Cerebellum Exterior	IH	0.009928360463457742	0.02034096225540121	Inf	0.4880968923100689	1
(Cerebellar Vermal Lobules VI-VII) - Superior Occipital Gyrus	IH	0.09001172803844804	0.020340962255401208	Inf	4.425146013657584	0.02046076065511948
(Cerebellar Vermal Lobules VI-VII) - Medial Frontal Cortex	IH	0.17913259245385893	0.020340962255401204	Inf	8.806495494395465	0
(Cerebellar Vermal Lobules VI-VII) - Occipital Pole	IH	0.12830829142957423	0.020340962255401204	Inf	6.307877170142435	6.067958661093442e-7
(Cerebellar Vermal Lobules VI-VII) - Posterior Insula	IH	0.11897522807207742	0.020340962255401204	Inf	5.8490462043154094	1.0604818528103799e-5
(Cerebellar Vermal Lobules VI-VII) - (Cerebellar Vermal Lobules I-V)	IH	-0.01122254240297832	0.0203409622554012	Inf	-0.5517213129874602	1
Cerebral White Matter - Middle Occipital Gyrus	IH	0.06990597655878035	0.020340962255401204	Inf	3.436709418219287	0.7173104048486273
Cerebral White Matter - Planum Polare	IH	0.11038202787962957	0.0203409622554012	Inf	5.426588304607836	1.2320424407052943e-4
Cerebral White Matter - (Cerebellar Vermal Lobules VIII-X)	IH	-0.057798181623415296	0.0203409622554012	Inf	-2.841467424092386	0.9999358395871188
Cerebral White Matter - Parahippocampus Gyrus	IH	0.03149616064230771	0.0203409622554012	Inf	1.5484105543701323	1
Cerebral White Matter - Superior Frontal Gyrus Medial Segment	IH	0.12655578478378784	0.0203409622554012	Inf	6.221720644026223	1.054764559249577e-6
Cerebral White Matter - Middle Frontal Gyrus	IH	0.14120257902764782	0.0203409622554012	Inf	6.94178462428216	8.304993359686819e-9
Cerebral White Matter - Anterior Cingulate Gyrus	IH	0.13600689004593985	0.020340962255401204	Inf	6.6863547721212395	4.907718942348538e-8
Cerebral White Matter - Precentral Gyrus	IH	0.09262992238213463	0.0203409622554012	Inf	4.553861376815559	0.011234179847598447
Cerebral White Matter - Orbital Part of the Inferior Frontal Gyrus	IH	0.12788183250589025	0.020340962255401197	Inf	6.286911646568411	6.946440825883471e-7
Cerebral White Matter - Temporal Pole	IH	0.05010407031690073	0.020340962255401197	Inf	2.4632104267140282	0.9999999999998789
Cerebral White Matter - Ventral DC	IH	0.031658163746110225	0.020340962255401197	Inf	1.5563749319530809	1
Cerebral White Matter - Inferior Temporal Gyrus	IH	0.07575301826228234	0.020340962255401197	Inf	3.724160996472397	0.34320801770703835
Cerebral White Matter - Opercular Part of the Inferior Frontal Gyrus	IH	0.12948801231237103	0.020340962255401204	Inf	6.365874469777734	4.1651650117824346e-7
Cerebral White Matter - Transverse Temporal Gyrus	IH	0.1323027847227998	0.020340962255401208	Inf	6.504253980790362	1.674813198127012e-7
Cerebral White Matter - Planum Temporale	IH	0.12120824708035524	0.020340962255401197	Inf	5.958825622822758	5.449507996302394e-6
Cerebral White Matter - Precuneus	IH	0.11188804570131133	0.020340962255401204	Inf	5.500626976071465	8.117275160268722e-5
Cerebral White Matter - Brainstem	IH	-0.04156782836183276	0.020340962255401204	Inf	-2.0435527011901864	1
Cerebral White Matter - Superior Parietal Lobule	IH	0.06160459765036805	0.020340962255401197	Inf	3.0285980022410195	0.994890044862491
Cerebral White Matter - Hippocampus	IH	0.06947717696245406	0.020340962255401197	Inf	3.415628822771429	0.7447223640544884
Cerebral White Matter - Occipital Fusiform Gyrus	IH	0.08479495008092745	0.02034096225540119	Inf	4.168679387741926	0.06360443783384095
Cerebral White Matter - Supramarginal Gyrus	IH	0.0795162020802832	0.020340962255401197	Inf	3.909166197836537	0.1801786873942387
Cerebral White Matter - Gyrus Rectus	IH	0.12988869218621743	0.020340962255401215	Inf	6.385572646728037	3.662743354171383e-7
Cerebral White Matter - Middle Temporal Gyrus	IH	0.10674306445482992	0.020340962255401204	Inf	5.247690011640726	3.303144237779554e-4
Cerebral White Matter - Posterior Orbital Gyrus	IH	0.11898182518603151	0.0203409622554012	Inf	5.849370530857648	1.0584162951410292e-5
Cerebral White Matter - Amygdala	IH	0.04010465029495684	0.0203409622554012	Inf	1.9716201127263646	1
Cerebral White Matter - Postcentral Gyrus Medial Segment	IH	0.02983603532110793	0.0203409622554012	Inf	1.466795668095076	1
Cerebral White Matter - Anterior Insula	IH	0.09749544823984324	0.0203409622554012	Inf	4.793059788209133	0.003517108396497437
Cerebral White Matter - Optic Chiasm	IH	-0.01778691143316724	0.0203409622554012	Inf	-0.8744380531183683	1
Cerebral White Matter - Superior Frontal Gyrus	IH	0.10809966580609531	0.0203409622554012	Inf	5.314383088115276	2.2952998920433565e-4
Cerebral White Matter - Caudate	IH	0.0276031801815724	0.0203409622554012	Inf	1.3570243056836133	1
Cerebral White Matter - Lingual Gyrus	IH	0.08242883804068729	0.020340962255401208	Inf	4.052356865211707	0.10305735766665758
Cerebral White Matter - Precentral Gyrus Medial Segment	IH	0.05860394107662964	0.0203409622554012	Inf	2.881080075799676	0.9998001303928276
Cerebral White Matter - Lateral Orbital Gyrus	IH	0.13296387492918457	0.020340962255401194	Inf	6.536754419957605	1.3485218364195362e-7
Cerebral White Matter - Basal Forebrain	IH	0.06800251614244585	0.0203409622554012	Inf	3.3431317205452715	0.8309606379564721
Cerebral White Matter - Subcallosal Area	IH	0.1049469117639931	0.0203409622554012	Inf	5.1593877637782946	5.313012772744097e-4
Cerebral White Matter - Posterior Cingulate Gyrus	IH	0.10680861187896036	0.020340962255401204	Inf	5.250912446415809	3.2458795865797363e-4
Cerebral White Matter - Angular Gyrus	IH	0.08833304674892208	0.020340962255401204	Inf	4.342618881044662	0.029749099204937846
Cerebral White Matter - Frontal Pole	IH	0.04410027426432735	0.020340962255401208	Inf	2.168052509542278	1
Cerebral White Matter - Frontal Operculum	IH	0.15098380457711374	0.0203409622554012	Inf	7.422648087212419	2.4623969530068734e-10
Cerebral White Matter - Parietal Operculum	IH	0.11815725379973721	0.020340962255401204	Inf	5.808833049103295	1.3494057198970566e-5
Cerebral White Matter - Cuneus	IH	0.08665885268074042	0.020340962255401208	Inf	4.260312348681026	0.04284389372814179
Cerebral White Matter - Anterior Orbital Gyrus	IH	0.11867587198455029	0.020340962255401208	Inf	5.834329295460831	1.158451325200538e-5
Cerebral White Matter - Cerebellum White Matter	IH	-0.021764896488673413	0.020340962255401204	Inf	-1.07000328772028	1
Cerebral White Matter - Superior Temporal Gyrus	IH	0.0943429300706541	0.020340962255401208	Inf	4.638076059828629	0.007514899449546419
Cerebral White Matter - Pallidum	IH	-0.0448636459689917	0.020340962255401197	Inf	-2.205581299728282	1
Cerebral White Matter - Cerebellum Exterior	IH	-0.03465131396955329	0.020340962255401208	Inf	-1.7035238320818475	1
Cerebral White Matter - Superior Occipital Gyrus	IH	0.045432053605437006	0.0203409622554012	Inf	2.233525289265668	1
Cerebral White Matter - Medial Frontal Cortex	IH	0.1345529180208479	0.0203409622554012	Inf	6.614874770003549	7.976522620189996e-8
Cerebral White Matter - Occipital Pole	IH	0.08372861699656321	0.020340962255401204	Inf	4.116256445750518	0.07928096794699901
Cerebral White Matter - Posterior Insula	IH	0.07439555363906639	0.0203409622554012	Inf	3.6574254799234924	0.42104619801740717
Cerebral White Matter - (Cerebellar Vermal Lobules I-V)	IH	-0.05580221683598935	0.020340962255401204	Inf	-2.743342037379377	0.9999979241537483
Middle Occipital Gyrus - Planum Polare	IH	0.04047605132084923	0.020340962255401197	Inf	1.9898788863885484	1
Middle Occipital Gyrus - (Cerebellar Vermal Lobules VIII-X)	IH	-0.12770415818219563	0.020340962255401194	Inf	-6.278176842311675	7.348042240229447e-7
Middle Occipital Gyrus - Parahippocampus Gyrus	IH	-0.038409815916472634	0.020340962255401194	Inf	-1.8882988638491558	1
Middle Occipital Gyrus - Superior Frontal Gyrus Medial Segment	IH	0.05664980822500751	0.0203409622554012	Inf	2.7850112258069357	0.9999899921073824
Middle Occipital Gyrus - Middle Frontal Gyrus	IH	0.07129660246886749	0.020340962255401197	Inf	3.5050752060628736	0.6244522068788803
Middle Occipital Gyrus - Anterior Cingulate Gyrus	IH	0.0661009134871595	0.020340962255401197	Inf	3.2496453539019536	0.9162533685034541
Middle Occipital Gyrus - Precentral Gyrus	IH	0.022723945823354286	0.020340962255401194	Inf	1.117151958596272	1
Middle Occipital Gyrus - Orbital Part of the Inferior Frontal Gyrus	IH	0.05797585594710991	0.02034096225540119	Inf	2.850202228349125	0.9999166404232135
Middle Occipital Gyrus - Temporal Pole	IH	-0.019801906241879618	0.02034096225540119	Inf	-0.97349899150526	1
Middle Occipital Gyrus - Ventral DC	IH	-0.03824781281267012	0.020340962255401194	Inf	-1.8803344862662073	1
Middle Occipital Gyrus - Inferior Temporal Gyrus	IH	0.005847041703501989	0.020340962255401187	Inf	0.2874515782531089	1
Middle Occipital Gyrus - Opercular Part of the Inferior Frontal Gyrus	IH	0.059582035753590674	0.0203409622554012	Inf	2.9291650515584466	0.9993262908883292
Middle Occipital Gyrus - Transverse Temporal Gyrus	IH	0.06239680816401945	0.02034096225540119	Inf	3.067544562571078	0.9902886034197885
Middle Occipital Gyrus - Planum Temporale	IH	0.05130227052157489	0.020340962255401194	Inf	2.5221162046034697	0.9999999999882687
Middle Occipital Gyrus - Precuneus	IH	0.041982069142530984	0.020340962255401197	Inf	2.0639175578521787	1
Middle Occipital Gyrus - Brainstem	IH	-0.11147380492061311	0.0203409622554012	Inf	-5.480262119409475	9.109318149902457e-5
Middle Occipital Gyrus - Superior Parietal Lobule	IH	-0.008301378908412298	0.020340962255401187	Inf	-0.4081114159782688	1
Middle Occipital Gyrus - Hippocampus	IH	-4.2879959632628284e-4	0.02034096225540119	Inf	-0.02108059544785904	1
Middle Occipital Gyrus - Occipital Fusiform Gyrus	IH	0.014888973522147107	0.02034096225540119	Inf	0.7319699695226364	1
Middle Occipital Gyrus - Supramarginal Gyrus	IH	0.009610225521502858	0.020340962255401194	Inf	0.4724567796172488	1
Middle Occipital Gyrus - Gyrus Rectus	IH	0.059982715627437073	0.020340962255401204	Inf	2.9488632285087526	0.9989429841926607
Middle Occipital Gyrus - Middle Temporal Gyrus	IH	0.03683708789604958	0.020340962255401197	Inf	1.8109805934214402	1
Middle Occipital Gyrus - Posterior Orbital Gyrus	IH	0.049075848627251166	0.02034096225540119	Inf	2.412661112638362	0.9999999999999987
Middle Occipital Gyrus - Amygdala	IH	-0.0298013262638235	0.0203409622554012	Inf	-1.4650893054929228	1
Middle Occipital Gyrus - Postcentral Gyrus Medial Segment	IH	-0.04006994123767242	0.020340962255401194	Inf	-1.9699137501242123	1
